TRAP,Source,Type,LU_Around,LU_Top,DiameterMax,HeightMax,Condition,PrincipalSourceOfImpact,distTown,elevAster,slopeAster,aspectAster,prom250mbuff,TPI,TRI,rough,northing,easting
8364,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,30,1.4,3,Agriculture,1444.4969977199526,156.14031982421875,3.2366481466037613,179.3020172904971,46.07,0.087100982666015625,1.3101158142089844,3.9941558837890625,4721156.0327554,478351.19394493
8365,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,35,1.1,3,Agriculture,1501.7213350089853,156.56492614746094,2.1639179581303245,171.08069647450634,48.38,0.4147453308105469,1.0697364807128906,2.9993896484375,4721170.31935759,478406.787334628
8366,Legacy verification,Burial Mound,Scrub,Scrub,45,6,2,Excavation,1568.4247421677262,157.16061401367187,2.7811869758370404,179.92928452759904,55.56,0.05670928955078125,1.1228179931640625,2.9993896484375,4721210.41447063,478467.168738987
8148,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,0,0,5,Agriculture,178.82772046478846,141.32894897460937,2.7967451646256585,330.99187027682615,74.46,-0.25174713134765625,1.1797828674316406,3.292572021484375,4715836.30623591,477957.313059769
8367,Legacy verification,Burial Mound,Scrub,Scrub,35,2.7,2,Construction,1607.793932113363,160.57823181152344,1.7411543660588176,173.6942295565556,59.57,0.06608390808105469,0.6828174591064453,2.0269775390625,4721296.5187472,478488.377535748
8368,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,25,0.5,4,Agriculture,1585.771989936169,155.1728057861328,2.6084578737131556,163.4867753647641,49.82,-0.23529434204101563,1.0733222961425781,3.5750732421875,4721160.71739979,478493.642335896
8369,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,25,1.65,3,Agriculture,1693.9564208418465,156.5941619873047,2.133647140858884,183.55523527034805,98.92,0.09879302978515625,0.8482704162597656,2.4083404541015625,4721185.11194184,478599.278392274
8370,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,30,1.8,2,Agriculture,1679.3615311041724,156.5941619873047,2.133647140858884,183.55523527034805,93.55,0.09879302978515625,0.8482704162597656,2.4083404541015625,4721186.46417819,478584.25814312
8371,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,33,1.6,3,Agriculture,1735.316146822114,158.59353637695312,1.5816102592260994,182.71786392042912,33.81,0.0553131103515625,0.6784629821777344,2.023773193359375,4721260.57658456,478627.307881497
8372,Legacy verification,Burial Mound,Annual agriculture,Scrub,30,6.5,1,Post-depositional,1744.3084848127282,156.66574096679687,2.306000185438987,212.31650902672814,35.02,-0.3044281005859375,0.9312248229980469,3.074493408203125,4721203.41927968,478647.258482268
8373,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,26,1,3,Agriculture,1792.5198752970193,159.68472290039062,3.4468064766321467,234.81207472647708,31.77,-0.11416435241699219,1.1219844818115234,4.6513214111328125,4721232.00093092,478691.156171524
8149,Legacy verification,Burial Mound,Annual agriculture,Scrub,36,3,4,Looting,1587.2505198794524,146.1381072998047,3.0456046507009065,0.74909253571089,11.83,0.3077678680419922,1.3917903900146484,4.0362548828125,4712588.04603483,475933.06731553
8374,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,25,1.5,3,Agriculture,1849.7374058475466,165.1128692626953,4.420368475031446,265.43754602327056,27.34,0.09220123291015625,1.4879302978515625,4.616851806640625,4721233.90113608,478748.957306506
8375,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,26,1.3,3,Agriculture,1904.4390675285404,167.66183471679687,1.8972068208618855,245.16475198780165,44.96,-0.06606101989746094,0.6949443817138672,2.5101470947265625,4721245.52788824,478802.44734793
8376,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,28,1.45,2,Agriculture,1963.7661325545193,166.91473388671875,4.357734410031717,51.14422671387601,36.23,0.12589645385742188,1.4716796875,5.6369476318359375,4721223.9838902,478866.31627636
8377,Legacy verification,Burial Mound,Annual agriculture,Scrub,25,3.5,2,Looting,2041.6097561446745,163.1785888671875,4.419965601215615,161.68474937298592,60.51,-0.5101947784423828,1.8079090118408203,5.4232025146484375,4721297.05758373,478932.369283646
8150,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,60,1.5,3,Agriculture,748.4931394126424,149.0382537841797,2.5712613843869843,228.54374959649334,41.79,0.23564910888671875,0.9044342041015625,3.1872100830078125,4711752.06024896,475844.274714238
8378,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,30,1.3,3,Agriculture,1938.1307203472572,168.47802734375,1.949652519961435,132.8927716089653,48.92,0.3377799987792969,0.75305938720703125,2.77606201171875,4721306.06263121,478825.001832779
8379,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,25,1.3,3,Agriculture,1856.547621807691,168.28749084472656,6.164599940919034,232.2749388425616,65.7,0.4299335479736328,2.1059207916259766,8.087677001953125,4721349.94773421,478731.405766496
8380,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,18,0.8,4,Agriculture,1856.2302045342844,167.9638214111328,7.043540976759452,231.7593203978539,18.57,-0.068023681640625,2.3764724731445313,9.0268402099609375,4721393.63944953,478719.885910306
8381,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,0,0,5,No observation,2123.6107143498725,170.12596130371094,2.63567599412777,146.98212851237662,58.12,0.47598838806152344,1.0962085723876953,3.3816375732421875,4721381.46617886,478998.367519144
8151,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,55,0.8,3,Agriculture,2137.863661521197,145.33628845214844,0.789633400536914,22.199731628491357,90.29,1.1667194366455078,1.1667194366455078,2.1353607177734375,4712925.84396171,476659.209211989
8152,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,40,1,4,Agriculture,2854.020975500604,144.2335662841797,4.549345086680431,17.413952889992824,13.31,0.1066131591796875,1.8574943542480469,5.9097900390625,4713148.79124405,477794.404517551
8153,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,60,0.8,4,Agriculture,1585.4579189543922,144.7337188720703,2.0802880822433987,356.3268911685523,37.05,0.20893096923828125,0.87572479248046875,2.3836822509765625,4713841.87789654,475068.712930918
8154,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,60,1,4,Agriculture,938.2911423720632,156.81674194335938,2.7110721265549342,20.14759163704463,27.17,-0.25313758850097656,1.1457233428955078,3.3527069091796875,4715990.22426179,472805.869810186
8384,Legacy verification,Burial Mound,Scrub,Pasture,25,2.5,2,Anthropogenic,1319.634489262113,200.796630859375,3.5886555860347804,278.4996802645125,28.32,0.026763916015625,1.1961936950683594,4.371063232421875,4722134.72243482,477664.831926127
8385,Legacy verification,Burial Mound,Scrub,Scrub,30,3,2,Looting,1247.658847764714,209.21592712402344,7.5189927794973155,317.13460290054905,72.04,1.4311790466308594,2.877674102783203,9.7202606201171875,4722032.17266746,477675.724796951
8155,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,0,0,5,Agriculture,360.66183097985925,144.8626708984375,2.282539723089769,46.007691883850754,69.89,-0.27988243103027344,0.7892017364501953,3.1276397705078125,4717838.07153917,474557.794241906
8386,Legacy verification,Extinct Burial Mound,Scrub,Pasture,30,3,5,Urban development,1212.308771045235,209.17623901367187,4.000932896686516,209.42056603917038,18.71,0.64129638671875,1.6773643493652344,5.9792022705078125,4721977.04635554,477683.734470827
8156,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,60,0.8,4,Agriculture,323.8900246645683,144.26904296875,2.2579866729938396,145.9850858123054,94.58,0.4978809356689453,0.8759441375732422,2.74114990234375,4717685.34424535,475207.949246832
9586,Legacy verification,Burial Mound,Annual agriculture,Pasture,45,7,2,Looting,836.431572957423,153.26019287109375,2.2648594745080355,46.726441601254606,36.59,-0.6483917236328125,0.9646110534667969,2.99468994140625,4685172.1385389,468262.304151316
9587,Legacy verification,Burial Mound,Annual agriculture,Pasture,30,2,4,Agriculture,873.206939686906,152.28121948242187,3.57140231630333,115.50450612221515,33.45,-0.40348243713378906,1.2064838409423828,4.4514617919921875,4685248.39461574,468291.038538277
9588,Legacy verification,Burial Mound,Pasture,Pasture,45,7,2,Looting,787.1060309121951,160.00180053710937,1.4334112611428154,49.881039007664974,49.64,0.1543102264404297,0.4687480926513672,2.0009765625,4684968.25894983,468127.450192574
8387,Legacy verification,Burial Mound,Annual agriculture,Scrub,33,2.8,2,Looting,1367.2759257696898,195.93312072753906,2.0354276557309925,58.279852317044345,86.28,0.5130462646484375,0.88855743408203125,2.5426177978515625,4690981.96482896,474325.900454107
8157,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,40,0.8,4,Agriculture,1039.3462075274863,197.82447814941406,2.0743187054105583,69.0486348745731,65.83,0.3908729553222656,0.7685127258300781,2.603057861328125,4691268.01523234,474947.473183305
8388,Legacy verification,Uncertain Mound,Annual agriculture,Annual agriculture,15,0.4,4,Agriculture,1383.7364924677959,194.50619506835937,3.5390959232120385,161.57780751782832,21.22,0.09859466552734375,1.4992141723632813,4.5019683837890625,4690903.72348126,474267.467656511
9589,Legacy verification,Burial Mound,Pasture,Pasture,15,1,2,Post-depositional,783.3960530820142,161.7646026611328,3.676429520776144,296.51714631174457,52.52,0.12128067016601563,1.2583122253417969,4.7735748291015625,4684848.36755908,468049.788157039
8389,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,28,1,3,Agriculture,1430.7049060279228,195.08314514160156,3.6745708941247464,270.22795670288394,95.65,0.5384349822998047,1.247568130493164,4.4514617919921875,4690916.66365329,474221.338038454
9590,Legacy verification,Burial Mound,Pasture,Pasture,19,1.5,2,Post-depositional,775.2241621987336,161.30177307128906,5.172159225316545,286.9385097542223,27.14,0.06087303161621094,1.6501941680908203,5.0196380615234375,4684781.60424235,468023.671458327
8390,Legacy verification,Burial Mound,Annual agriculture,Other,32,0.8,4,Road cut,1566.9793935675118,173.03799438476562,9.897544377302909,311.0709189434825,56.93,-2.1588191986083984,3.8244380950927734,13.59783935546875,4690957.9471234,474089.406275127
8391,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,35,1.5,3,Agriculture,1624.141954935187,181.00289916992187,3.6172167121934242,95.41680944832865,99.28,0.99710845947265625,1.6276054382324219,5.0223846435546875,4690909.19644018,474000.34842697
9591,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,20,1.5,2,Agriculture,907.0380786029859,153,0.7276854552099998,168.6732529367404,10.58,-0.22034454345703125,0.2627449035644531,1.136260986328125,4684136.99939932,467740.928898927
8158,Legacy verification,Burial Mound,Pasture,Pasture,35,1,1,No observation,2829.851774515364,288.833740234375,4.084386010414101,110.39834685675459,36.73,0.47032928466796875,1.28900146484375,5.033355712890625,4695137.24695613,480532.485900715
9592,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,18,1.1,2,Agriculture,959.8538698074442,150.87876892089844,0.6538946988436354,160.32883364322424,15.27,0.3702964782714844,0.45810699462890625,1.0082550048828125,4683859.66742866,467737.889792048
9593,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,16,0.9,3,Agriculture,963.313312606947,151.08200073242187,2.971549372242183,90.08058718672653,11.64,0.8805809020996094,1.1071014404296875,2.9120025634765625,4683764.73368166,467741.05261764
8392,Legacy verification,Burial Mound,Annual agriculture,Other,35,1.2,4,Construction,811.2069837239884,188,0.5699098946052246,245.13999379878106,59.5,0.11833572387695313,0.196044921875,1.0026092529296875,4690768.351774,473034.670572593
9594,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,17,0.9,2,Agriculture,958.2814400469795,150.0772247314453,3.1953189004329476,120.89812664439351,17.27,0.1278553009033203,1.1070537567138672,3.920257568359375,4683731.33131809,467750.735359325
9595,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,14,0.8,2,Agriculture,994.3496482942957,150.06324768066406,3.671614749059331,139.7149743768775,9.09,0.4037799835205078,1.3687419891357422,4.922607421875,4683729.31473742,467714.551580069
9596,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,17,0.9,2,Agriculture,1030.1990078284873,146.9789276123047,3.790368879805664,156.15626439597958,16.25,0.191925048828125,1.5019073486328125,4.9964141845703125,4683664.4967421,467689.932608011
8393,Legacy verification,Burial Mound,Annual agriculture,Other,30,1.2,4,Construction,486.02248632718346,182.8562774658203,1.965857273151536,245.62620757889906,85.3,1.1226253509521484,1.1245861053466797,4.2520599365234375,4690134.59282684,472530.146416601
8159,Legacy verification,Burial Mound,Annual agriculture,Pasture,35,2.5,3,Looting,758.1991252412539,222.9456024169922,0.5073862058059245,124.12052435561166,0.36,1.1002788543701172,1.1002788543701172,2.0390167236328125,4690944.91279692,478210.925362276
9597,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,24,3.5,2,Agriculture,783.5891206918565,164.97874450683594,1.019233620907121,184.3826468476242,74.19,0.40112876892089844,0.4179210662841797,1.25860595703125,4684556.72695929,467908.607284797
8394,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,30,0.3,5,Agriculture,458.9648469751545,167.5020751953125,2.571771863809932,139.02473642979356,87.41,0.012414932250976563,0.9679584503173828,3.2721405029296875,4690024.55962367,472398.365596591
9598,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,19,1.6,2,Agriculture,1121.7051929267043,149.12515258789062,3.1643166734992185,311.27122951673954,24.1,-0.8153705596923828,1.1965579986572266,4.6514739990234375,4684648.10759999,467582.855443784
8395,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,40,2.5,3,Agriculture,623.1505411192009,173.5833282470703,2.516937794296863,131.31587589521854,93.57,-0.018115997314453125,0.88956451416015625,2.99578857421875,4689525.11627066,471824.539660612
9599,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,29,5,3,Looting,1195.3162841000853,147.3905487060547,2.94386976191286,289.3843462284606,32.25,0.3033256530761719,0.94866943359375,3.321441650390625,4684680.02821278,467515.757591864
8396,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,0,0,5,Agriculture,1264.6231361708242,187.31967163085937,11.162739580051834,170.57969249770701,73.38,0.27475547790527344,4.649553298950195,12.9111328125,4688891.04130134,471712.585623367
8160,Legacy verification,Burial Mound,Annual agriculture,Scrub,40,3.5,2,Animal activity,1370.973777552691,217.7842559814453,1.484554912707815,154.63022884995456,45.49,0.4944934844970703,0.6257762908935547,2.001373291015625,4691563.52448542,476717.900974709
9600,Legacy verification,Burial Mound,Pasture,Pasture,17,1.6,3,Agriculture,1647.9503613658462,129,1.0124743528483635,224.8387439268949,33.33,-0.54752349853515625,0.54752349853515625,1.383209228515625,4685138.30409669,467225.258906916
8397,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,40,2.3,3,Agriculture,1575.1839994517827,209.46450805664062,9.763735521481578,266.41309849548804,63.9,1.8020076751708984,3.510343551635742,10.171035766601562,4688262.39467552,471460.803885398
9601,Legacy verification,Burial Mound,Annual agriculture,Pasture,24,3.5,3,Looting,2041.9642834018118,116.41474914550781,2.567422707436544,272.2453496439871,3.97,-0.03673839569091797,0.7919321060180664,2.22808837890625,4685357.6562901,466895.399383715
8161,Legacy verification,Burial Mound,Annual agriculture,Scrub,50,2,NA,No observation,1360.6985856214658,216.2076416015625,4.040072060939956,258.0223949885014,17.33,0.5090084075927734,1.2945270538330078,4.0370330810546875,4691395.39657615,476991.700692832
9602,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,15,0.4,3,Agriculture,2005.9620232685998,118.41802215576172,2.12896524241584,282.34683569460304,89.21,0.15740299224853516,0.6794576644897461,2.22247314453125,4685363.10834343,466938.920253515
9603,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,15,0.4,3,Agriculture,1914.155950985382,124.37641906738281,3.694864123923645,348.57480980277006,4.71,0.24456024169921875,1.532327651977539,4.54150390625,4685330.14090492,467025.299787452
8398,Legacy verification,Burial Mound,Annual agriculture,Scrub,27,1.7,4,Agriculture,1740.213058907885,176.15896606445312,1.255156131138982,200.3288099932506,80.29,0.23589134216308594,0.5393848419189453,1.700408935546875,4688535.33296725,470974.612419183
8399,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,25,1.4,4,Agriculture,1787.4467757716193,174.2219696044922,2.079277344389552,210.08174902050962,95.32,-0.04500579833984375,0.8540000915527344,2.602264404296875,4688507.43895397,470908.280311337
8162,Survey,Burial Mound,Annual agriculture,Annual agriculture,60,0.8,4,Looting,543.1230820936256,198.5852508544922,1.696884456269721,256.3851371612147,34.53,-0.2596626281738281,0.5315704345703125,2.0432586669921875,4690821.14272483,476348.52490791
8400,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,34,2,3,Agriculture,1978.6457021810115,172.93153381347656,1.1458314899724542,314.047296230981,9.68,0.3525199890136719,0.4040374755859375,1.742645263671875,4688405.41619937,470652.220758768
9604,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,19,1.6,3,Agriculture,1270.3124148817708,139.0428466796875,4.236114313102214,219.8344011686631,97.48,1.2521781921386719,2.0897979736328125,5.5724639892578125,4685488.33666267,467965.18949102
9605,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,19,1.5,3,Agriculture,2094.0115016446775,164.49322509765625,1.3494532541315112,312.63642487585565,88.89,0.23761940002441406,0.5066547393798828,1.5475311279296875,4686609.74247998,468324.590803515
9606,Legacy verification,Burial Mound,Annual agriculture,Pasture,20,1.9,2,Agriculture,2429.8109611408704,162.501220703125,4.2271978873878115,119.27561572443489,68.71,0.33173561096191406,1.4388561248779297,5.16729736328125,4686902.49481128,468131.320362023
9607,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,20,0.8,2,Agriculture,2734.9544843903545,152.4064178466797,4.569447230542769,305.11875900452503,72.76,0.22217750549316406,1.4978961944580078,5.988250732421875,4687152.12154325,467917.590426268
9608,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,26,2,4,Looting,2808.194749884276,143.8236083984375,8.473514502028632,310.8551624792592,82.18,0.4539070129394531,2.893146514892578,11.485321044921875,4687214.53585626,467875.19745622
8401,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,30,0.8,4,Agriculture,1540.914441175856,175,0.7106366317461882,193.11955818182187,17.75,0.3280830383300781,0.3280830383300781,0.87237548828125,4687144.21496302,470662.869812788
9609,Legacy verification,Burial Mound,Annual agriculture,Pasture,25,2,3,Looting,2757.984023843173,152.6700897216797,5.230467263497488,302.2158853702386,71.48,0.29199981689453125,1.6870307922363281,6.6158447265625,4687185.03765849,467941.121966786
8163,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,60,0.5,4,Agriculture,163.32974458906472,190.2594757080078,2.463563856860798,225.45903795757394,78.99,0.15157127380371094,0.8851261138916016,3.1979522705078125,4689748.1371404,475445.479067803
9610,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,18,1.4,3,Agriculture,2736.9965810911704,155.40972900390625,3.7302477489370167,299.28217762170976,13.62,0.30129432678222656,1.2231121063232422,4.45684814453125,4687176.22714093,467979.908386977
9611,Legacy verification,Burial Mound,Annual agriculture,Pasture,27,2.8,3,Looting,2821.235314476192,148.14614868164062,8.383931478417287,315.94645845045045,71.64,0.44666290283203125,3.0312042236328125,11.348922729492188,4687252.33118123,467942.075665539
9612,Legacy verification,Burial Mound,Annual agriculture,Pasture,23,2,4,Looting,2858.5860488014287,144.30828857421875,10.147654309154955,317.4769891278246,34.31,0.17511749267578125,3.782329559326172,13.9248046875,4687293.7505422,467947.906570914
9613,Legacy verification,Burial Mound,Annual agriculture,Pasture,25,2.1,2,Agriculture,2877.4103657672663,143.0499267578125,9.81446335134952,325.88121421182785,50.36,0.7223052978515625,3.8685760498046875,13.234161376953125,4687319.94618438,467967.187258564
8165,Legacy verification,Burial Mound,Annual agriculture,Scrub,50,4.5,2,Animal activity,672.2407741647663,192.3094024658203,5.456556675719122,318.9108525111908,89.82,-0.8672389984130859,2.123830795288086,7.090087890625,4688977.37254429,475932.190859585
8167,Legacy verification,Burial Mound,Pasture,Pasture,40,2,3,Agriculture,1161.724082833989,185,0.8496176533667686,289.743051107025,95.27,0.33995819091796875,0.33995819091796875,1.197662353515625,4688978.01570717,474774.651395675
8168,Legacy verification,Burial Mound,Annual agriculture,Scrub,60,5,2,Animal activity,1083.184590545109,184.65264892578125,1.56015226691736,330.70926901614394,68.59,0.6056461334228516,0.7405605316162109,2.883941650390625,4689036.80526143,474828.116616072
8169,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,60,2.5,2,Agriculture,1003.0471483215983,183.8453369140625,1.7780012464054742,125.5940547285735,29.86,0.41146087646484375,0.65125274658203125,2.4609375,4689083.12376735,474905.052918719
8170,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,45,0.4,5,Agriculture,1530.8574618049015,171.62890625,4.527358233971459,308.91178988992965,78.7,-0.23712730407714844,1.5675334930419922,5.62542724609375,4687901.43371436,474555.622214416
8172,Legacy verification,Extinct Burial Mound,Annual agriculture,Annual agriculture,0,0,5,Agriculture,819.8551592433811,187.58526611328125,3.012683676709538,142.03790553444358,49.64,0.010158538818359375,1.1479721069335937,3.7462921142578125,4687150.68435242,439692.094637698
9616,Legacy verification,Extinct Burial Mound,Pasture,Pasture,0,0,5,Other,2662.3686115422456,261.4705810546875,3.2016209038150176,225.00450943884442,52,0.4506416320800781,1.2140312194824219,4.261810302734375,4691388.50622414,438439.646869757
8173,Legacy verification,Burial Mound,Annual agriculture,Scrub,40,1,1,No observation,3078.8968449035688,173.24789428710937,3.9189591680901152,165.29635816459427,5.42,-0.5205745697021484,1.6144390106201172,4.8841552734375,4683603.25467551,440949.440862093
9617,Legacy verification,Burial Mound,Pasture,Pasture,30,3.1,4,Looting,2821.267302230055,263.0895080566406,0.9783316985130525,239.63475173158773,74.82,0.4348793029785156,0.6014213562011719,2.19537353515625,4691530.50483403,438344.380333857
8174,Survey,Burial Mound,Annual agriculture,Annual agriculture,40,1.5,3,Agriculture,498.84424502959,152.4266357421875,1.6985063251942198,127.65918706296205,38.77,0.14422225952148438,0.6118927001953125,2.10760498046875,4684033.32122762,435627.108521274
8175,Survey,Burial Mound,Annual agriculture,Annual agriculture,35,2,3,Agriculture,497.87842861605606,152.34986877441406,2.7074641843196026,108.61697796479127,5.78,0.4328956604003906,0.9155921936035156,3.0123291015625,4684043.17483295,435648.470145779
8176,Survey,Burial Mound,Annual agriculture,Pasture,45,4.5,3,Looting,550.6639975391272,153.4449920654297,1.7057825932745572,106.44850273547407,92.45,0.2851715087890625,0.5701866149902344,1.6501312255859375,4684090.16352191,435624.39072606
8177,Survey,Burial Mound,Annual agriculture,Annual agriculture,55,1.8,3,Agriculture,594.1708287322842,154,1.132235243079665,65.77339428188235,3.21,0.212799072265625,0.386688232421875,1.7868804931640625,4684136.05736726,435619.79293138
8178,Survey,Burial Mound,Annual agriculture,Annual agriculture,50,1.5,3,Agriculture,648.6843266021401,154,0.6881124036428029,34.76202167582212,75.55,0.20583152770996094,0.2906475067138672,1.091949462890625,4684181.36782023,435587.901976664
8402,Legacy verification,Burial Mound,Scrub,Scrub,28,1.9,3,Construction,821.4207021613059,137.21559143066406,1.4215949313799572,113.71894698712073,92.11,0.8480701446533203,0.8480701446533203,2.0078277587890625,4694773.59186309,463806.542791911
8403,Legacy verification,Burial Mound,Annual agriculture,Scrub,35,2.5,2,Looting,1644.334622497903,139.00973510742187,1.8535133098206895,137.5916602401034,81.82,-0.09880256652832031,0.6286258697509766,1.9884033203125,4693782.67670351,464451.604793816
8188,Legacy verification,Burial Mound,Annual agriculture,Other,45,0.8,3,Agriculture,2800.5895319693236,232.32452392578125,6.196532182743868,41.46965071700999,62.01,0.9281482696533203,2.6913280487060547,7.663116455078125,4697105.34964372,475526.310742726
8189,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,35,0.8,5,Agriculture,2764.4450121274085,228.15103149414062,9.144108203766555,122.63072539276021,88.09,0.07213783264160156,3.2220211029052734,10.577316284179688,4697052.46960817,475556.792191615
8190,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,50,0.8,5,Agriculture,2708.330641351259,223.25494384765625,5.441025657431832,160.8033373196993,35.87,-0.6275081634521484,2.171262741088867,7.222137451171875,4697001.42122106,475533.490422312
8191,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,40,0.8,5,Agriculture,2663.1785303828947,221.40267944335937,3.2098161905921687,178.38992429910013,49.82,-0.33297157287597656,1.3135662078857422,3.90643310546875,4696955.98615899,475524.37830724
8404,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,28,1.5,4,Agriculture,2599.438976918541,159,0.06409750401798717,158.88364182118164,29.39,-0.03214263916015625,0.03214263916015625,0.1656494140625,4694384.97010522,466158.584636192
8405,Legacy verification,Burial Mound,Annual agriculture,Pasture,16,0.6,4,Agriculture,1551.4980061913875,176.80029296875,1.6070514291176439,274.430797902908,72.99,0.08144378662109375,0.5400047302246094,1.716217041015625,4695192.97536804,467372.373249831
8193,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,45,1.2,5,Agriculture,779.3921761059478,196.57366943359375,1.5259267923715691,334.7090193968865,9.09,0.18802833557128906,0.6052417755126953,2.1865386962890625,4695091.62489824,474964.138241123
8406,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,20,1,4,Agriculture,2684.4750159869604,162,0.7959880929879501,93.1026185313031,43.84,0.4409523010253906,0.492462158203125,1.517547607421875,4693472.1281583,467386.683622866
8194,Legacy verification,Burial Mound,Pasture,Pasture,25,1.3,5,Looting,247.06913475660204,209.29647827148437,2.617778893896286,316.84422255565437,47.65,0.5068817138671875,1.1574020385742187,3.498626708984375,4693729.56500535,474886.57991078
8195,Survey,Burial Mound,Pasture,Pasture,35,2,3,Looting,294.4411588489631,202.75555419921875,6.314306744941279,18.3886551031767,25.71,-0.32567405700683594,2.625246047973633,8.0304107666015625,4693798.33206361,474950.039837147
8407,Legacy verification,Burial Mound,Annual agriculture,Pasture,30,1.75,4,Agriculture,2102.4456805806885,154.44212341308594,1.5372315938765104,162.9971657065053,79.14,0.38579368591308594,0.7879009246826172,2.6159820556640625,4692353.4161171,467427.509395241
8196,Survey,Burial Mound,Annual agriculture,Annual agriculture,55,1.2,4,Agriculture,1398.4606504840447,226.972412109375,1.826750298405935,31.254074263957673,78.14,0.1631908416748047,0.7748966217041016,3.28955078125,4693309.81798908,475961.022265098
8197,Legacy verification,Burial Mound,Perennial agriculture,Perennial agriculture,40,1.2,4,Agriculture,1909.464261618572,251,0.6011536065282403,193.6040219894409,76.17,-0.22153854370117188,0.22153854370117188,0.742950439453125,4693432.54867051,477123.663805049
8408,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,36,2.2,3,Agriculture,3453.9337235568405,150.5561981201172,2.8265799807595737,282.57315196216587,64.98,0.23938941955566406,0.9029788970947266,3.2933502197265625,4692460.95769848,465742.493203377
8409,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,17,0.9,4,Agriculture,3144.559084686649,141.80552673339844,1.9180943046259982,317.2912649274405,11.59,0.16767501831054688,0.742431640625,2.477630615234375,4692255.80658749,465135.186317008
8198,Legacy verification,Burial Mound,Annual agriculture,Scrub,55,7,4,Looting,1761.3840494714186,240.3525848388672,1.6537681000797713,349.19906173214815,92.09,-0.12601852416992188,0.6491737365722656,1.9971466064453125,4693934.14727623,476467.866099051
8199,Legacy verification,Burial Mound,Annual agriculture,Annual agriculture,60,2,4,Agriculture,1710.7578777737433,238.44808959960937,2.501393259933027,307.7525148673416,61.15,0.13256454467773438,0.8330841064453125,2.9598846435546875,4693999.65499425,476422.114200363
